TITLE-ID,Name,Platforms,Price,Store-Link,Image-Link
NPEG00046,Regenbogen-Paket [PSP],"PS Vita, PSP","€4,99",https://store.playstation.com/#!/de-de/spiel/regenbogen-paket-psp/cid=EP9000-NPEG00046_00-GPCSTRESSBUNDXXX,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-NPEG00046_00-GPCSTRESSBUNDXXX/1489797784000/image
PCSF00728,Resident Evil Revelations 2,PS Vita,"€29,99",https://store.playstation.com/#!/de-de/spiel/resident-evil-revelations-2/cid=EP9000-PCSF00728_00-RESIDEVILREVELS2,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-PCSF00728_00-RESIDEVILREVELS2/1495671694000/image
PCSF00140,Resistance: Burning Skies™,PS Vita,"€14,99",https://store.playstation.com/#!/de-de/spiel/resistance-burning-skies/cid=EP9000-PCSF00140_00-RESISTANCEVITAE2,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-PCSF00140_00-RESISTANCEVITAE2/1493197759000/image
UCES01184,Resistance: Retribution™ [PSP],"PS Vita, PSP","€7,99",https://store.playstation.com/#!/de-de/spiel/resistance-retribution-psp/cid=EP9000-UCES01184_00-GPCRESRETR000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-UCES01184_00-GPCRESRETR000001/1493197728000/image
CUSA00005,RESOGUN™,"PS3, PS4, PS Vita","€12,99",https://store.playstation.com/#!/de-de/spiel/resogun/cid=EP9000-CUSA00005_00-RESOGUN000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-CUSA00005_00-RESOGUN000000001/1495787285000/image
UCES00002,Ridge Racer™,"PS Vita, PSP","€9,99",https://store.playstation.com/#!/de-de/spiel/ridge-racer/cid=EP0700-UCES00002_00-GPCRIDGERA000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0700-UCES00002_00-GPCRIDGERA000001/1489721814000/image
PCSB00048,RIDGE RACER™,PS Vita,"€19,99",https://store.playstation.com/#!/de-de/spiel/ridge-racer/cid=EP0700-PCSB00048_00-RIDGERACERPSVITA,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP0700-PCSB00048_00-RIDGERACERPSVITA/1490287078000/image
NPEG00009,Riff: Everyday Shooter™ [PSP],"PS Vita, PSP","€3,99",https://store.playstation.com/#!/de-de/spiel/riff-everyday-shooter-psp/cid=EP9000-NPEG00009_00-GPCRIFFEVE000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-NPEG00009_00-GPCRIFFEVE000001/1489712047000/image
CUSA01120,ROCK BOSHERS DX: DIRECTOR'S CUT,"PS4, PS Vita","€5,49",https://store.playstation.com/#!/de-de/spiel/rock-boshers-dx-director's-cut/cid=EP4501-CUSA01120_00-BUNDROCKBOSHDCUT,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4501-CUSA01120_00-BUNDROCKBOSHDCUT/1495179328000/image
PCSB00714,ROCK BOSHERS DX: Director's Cut SOUNDTRACK,PS Vita,"€2,99",https://store.playstation.com/#!/de-de/spiel/rock-boshers-dx-director's-cut-soundtrack/cid=EP4501-PCSB00714_00-SOUNDTRACK00RBDX,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4501-PCSB00714_00-SOUNDTRACK00RBDX/1494924359000/image
PCSB00255,Rocketbirds: Hardboiled Chicken,PS Vita,"€7,99",https://store.playstation.com/#!/de-de/spiel/rocketbirds-hardboiled-chicken/cid=EP5015-PCSB00255_00-B000000000000344,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP5015-PCSB00255_00-B000000000000344/1489837590000/image
PCSB00255,Rocketbirds: Hardboiled Chicken,PS Vita,"€39,99",https://store.playstation.com/#!/de-de/spiel/rocketbirds-hardboiled-chicken/cid=EP5015-PCSB00255_00-VMS0000000000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP5015-PCSB00255_00-VMS0000000000001/1489830188000/image
PCSB01019,Root Letter,PS Vita,"€1,99",https://store.playstation.com/#!/de-de/spiel/root-letter/cid=EP4293-PCSB01019_00-PKG000000000GAME,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4293-PCSB01019_00-PKG000000000GAME/1495795452000/image
NPEG00048,Rotes Paket [PSP],"PS Vita, PSP","€5,99",https://store.playstation.com/#!/de-de/spiel/rotes-paket-psp/cid=EP9000-NPEG00048_00-GPCEVERYBO000001,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP9000-NPEG00048_00-GPCEVERYBO000001/1489797732000/image
PCSB00766,Royal Defense,PS Vita,"€5,99",https://store.playstation.com/#!/de-de/spiel/royal-defense/cid=EP4384-PCSB00766_00-ROYALDEFENSE000E,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4384-PCSB00766_00-ROYALDEFENSE000E/1494924481000/image
PCSB00765,Royal Defense Invisible Threat,PS Vita,"€14,99",https://store.playstation.com/#!/de-de/spiel/royal-defense-invisible-threat/cid=EP4384-PCSB00765_00-ROYALDEFENSEIT0E,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4384-PCSB00765_00-ROYALDEFENSEIT0E/1494924587000/image
PCSB00628,Rugby 15,PS Vita,"€39,99",https://store.playstation.com/#!/de-de/spiel/rugby-15/cid=EP4008-PCSB00628_00-RUGBY15CARDDIGIT,https://store.playstation.com/store/api/chihiro/00_09_000/container/DE/de/999/EP4008-PCSB00628_00-RUGBY15CARDDIGIT/1489866000000/image
